user,beer,rating
190,225,4.2
107,225,4.3
314,225,4.2
4,225,4.0
254,225,3.6
281,225,4.2
21,225,4.1
59,225,4.4
257,225,4.0
658,225,4.2
1039,225,3.6
249,225,4.0
385,225,4.7
542,225,4.6
313,225,4.2
312,225,4.1
237,225,4.7
309,225,4.3
939,225,4.0
440,225,4.2
1334,225,4.5
1025,225,4.6
83,225,4.4
824,225,4.2
268,225,4.0
311,225,3.8
546,225,4.2
130,225,3.9
651,225,3.9
147,225,4.3
391,225,4.7
126,225,4.0
158,225,4.1
121,225,4.2
278,225,4.5
1327,225,4.2
280,225,4.4
437,225,3.8
267,225,4.4
408,225,3.7
261,225,4.2
431,225,4.1
1103,225,3.9
253,225,4.1
810,225,4.1
2938,225,4.5
11722,225,4.7
379,225,3.9
75,225,3.7
275,225,4.7
189,225,4.5
1138,225,4.1
238,225,4.1
233,225,4.2
58,225,4.6
1457,225,4.2
343,225,4.2
611,225,4.2
199,225,4.3
354,225,4.3
806,225,4.0
473,225,4.5
301,225,3.9
307,225,4.1
10293,225,5.0
896,225,4.2
839,225,4.6
6610,225,3.8
273,225,3.9
1032,225,4.1
1033,225,4.1
3553,225,4.4
361,225,4.1
418,225,4.1
3860,225,4.0
1175,225,4.3
5704,225,4.1
1322,225,3.9
334,225,3.9
1152,225,4.0
2756,225,4.5
1216,225,4.6
340,225,4.5
407,225,4.2
296,225,4.5
745,225,4.4
79,225,4.1
568,225,4.0
1058,225,4.3
1061,225,4.2
1194,225,4.4
438,225,4.3
884,225,4.2
1031,225,4.6
2210,225,4.1
315,225,4.1
729,225,4.6
684,225,3.9
65,225,4.1
789,225,4.3
2984,225,3.7
1143,225,4.2
3481,225,4.1
322,225,4.3
221,225,4.2
414,225,3.4
148,225,4.1
443,225,4.2
746,225,4.0
2849,225,4.5
2848,225,4.7
193,225,4.1
331,225,3.5
128,225,3.9
161,225,4.2
1956,225,5.0
403,225,4.1
283,225,4.2
2924,225,4.1
915,225,4.3
99,225,4.5
558,225,4.5
434,225,4.3
85,225,4.3
71,225,4.2
466,225,3.8
56,225,4.2
380,225,4.5
318,225,4.7
108,225,4.2
381,225,4.3
382,225,4.4
1065,225,4.5
151,225,4.7
453,225,4.6
1169,225,4.0
282,225,4.0
450,225,4.6
3877,225,4.2
3562,225,4.3
2889,225,3.5
876,225,3.8
367,225,4.5
57,225,4.0
2957,225,4.2
1261,225,4.0
109,225,4.1
372,225,3.6
362,225,4.1
64,225,4.2
451,225,3.9
63,225,3.9
796,225,4.7
767,225,3.9
1381,225,4.1
448,225,3.8
152,225,4.1
110,225,4.1
2956,225,4.6
106,225,4.3
1053,225,4.2
335,225,4.3
469,225,4.0
768,225,4.3
444,225,3.9
1298,225,4.1
984,225,4.0
359,225,4.3
112,225,4.0
297,225,3.9
3132,225,4.1
877,225,3.7
125,225,4.1
111,225,4.4
120,225,3.7
118,225,4.2
1266,225,4.6
456,225,4.2
3559,225,4.1
3133,225,4.4
345,225,3.8
206,225,4.5
2846,225,4.3
144,225,4.2
1356,225,4.5
62,225,4.2
1218,225,4.4
122,225,4.1
366,225,4.4
116,225,4.4
1314,225,4.4
342,225,4.3
124,225,4.3
66,225,4.3
1462,225,4.4
413,225,4.5
528,225,4.6
235,225,3.9
479,225,3.0
251,225,4.0
1189,225,4.2
2950,225,4.0
143,225,4.1
1104,225,4.3
463,225,3.6
68,225,4.4
3517,225,4.0
892,225,3.8
1269,225,3.3
3238,225,4.1
583,225,4.0
196,225,4.5
3371,225,4.2
1205,225,4.0
599,225,4.1
409,225,3.7
2720,225,4.2
445,225,5.0
1257,225,4.2
2736,225,4.5
879,225,4.6
1241,225,4.3
338,225,4.2
365,225,4.1
424,225,4.3
3228,225,4.0
7675,225,4.2
4150,225,4.0
966,225,4.2
458,225,4.5
4762,225,4.5
19,225,4.5
1350,225,4.4
95,225,4.8
1252,225,4.4
425,225,4.1
1306,225,4.3
357,225,4.1
355,225,4.2
3855,225,4.1
11374,225,4.4
1149,225,4.1
377,225,4.1
325,225,4.6
11387,225,4.4
4756,225,4.0
9684,225,4.3
9685,225,4.5
929,225,3.9
44,225,4.1
3240,225,3.8
2616,225,4.2
375,225,4.2
9687,225,4.5
2805,225,4.1
5712,225,3.9
996,225,4.6
787,225,4.0
1360,225,4.4
1200,225,3.6
1270,225,4.8
4781,225,4.4
364,225,4.3
39,225,4.3
619,225,4.4
1454,225,4.5
3502,225,4.2
1209,225,3.9
11398,225,4.5
115,225,4.2
11714,225,4.5
2803,225,4.0
529,225,4.1
10278,225,4.7
1468,225,4.2
384,225,4.4
2906,225,4.4
11723,225,4.6
895,225,4.1
5775,225,4.7
1467,225,3.9
113,225,4.2
181,225,4.2
1473,225,4.5
493,225,4.0
22,225,4.3
423,225,4.0
1217,225,4.5
131,225,4.3
739,225,4.4
2543,225,4.1
1007,225,4.0
9,225,3.8
1470,225,4.0
401,225,4.5
3251,225,4.1
795,225,4.4
4869,225,4.6
1231,225,3.9
5715,225,4.5
2700,225,4.6
2910,225,4.3
2866,225,4.4
2911,225,4.3
1096,225,4.3
2,225,4.2
1135,225,4.3
3913,225,4.5
11724,225,4.8
1185,225,4.4
11725,225,4.3
3572,225,3.8
1115,225,3.9
271,225,5.0
2746,225,4.2
9396,225,3.1
117,225,4.7
1466,225,4.4
1226,225,4.1
512,225,3.9
33,225,4.5
2908,225,4.3
971,225,4.2
1477,225,3.9
1182,225,4.0
794,225,3.7
9137,225,4.0
5459,225,4.6
2546,225,4.0
2732,225,3.7
24,225,4.5
467,225,4.2
2880,225,4.3
293,225,3.9
4000,224,4.0
505,224,4.6
535,224,3.7
593,224,4.0
200,224,4.3
625,224,4.3
3038,224,4.6
491,224,4.2
1070,224,4.0
5898,224,4.7
495,224,3.9
531,224,4.4
476,224,4.4
582,224,4.2
525,224,4.6
1496,224,4.0
644,224,4.1
186,224,4.2
483,224,4.3
533,224,4.0
865,224,3.9
209,224,4.1
606,224,4.1
546,224,4.3
549,224,4.2
405,224,3.9
605,224,3.4
398,224,3.8
510,224,4.2
600,224,4.0
404,224,4.5
548,224,4.4
2064,224,4.3
686,224,4.2
517,224,4.2
4664,224,3.9
584,224,4.3
645,224,4.3
2004,224,3.9
532,224,4.4
716,224,4.1
558,224,4.0
11726,224,3.3
544,224,4.7
3710,224,4.4
503,224,4.5
100,224,3.8
516,224,4.4
692,224,4.1
474,224,3.6
115,224,3.9
637,224,4.0
106,224,4.2
396,224,4.9
570,224,4.4
630,224,4.4
89,224,4.1
631,224,4.4
204,224,4.3
395,224,4.3
172,224,4.2
530,224,4.3
512,224,4.2
526,224,3.8
676,224,3.5
628,224,4.1
603,224,3.9
492,224,4.0
473,224,4.4
822,224,4.1
815,224,4.4
817,224,4.4
638,224,4.8
733,224,4.4
2074,224,3.6
394,224,3.6
564,224,3.9
636,224,4.1
656,224,4.4
788,224,4.3
174,224,3.7
514,224,4.2
705,224,4.2
617,224,4.4
590,224,3.8
91,224,4.7
3538,224,4.8
2196,224,3.8
1121,224,4.8
681,224,4.7
687,224,3.9
10659,224,4.7
557,224,4.0
122,224,4.2
627,224,4.2
554,224,3.8
3673,224,4.0
583,224,4.0
192,224,4.1
698,224,3.7
670,224,4.1
635,224,4.1
194,224,4.3
502,224,4.1
189,224,4.3
486,224,4.1
18,224,4.4
2159,224,4.4
371,224,4.0
372,224,2.7
879,224,4.0
2103,224,3.5
386,224,3.4
256,224,3.9
745,224,3.8
399,224,4.3
14,224,4.0
400,224,4.2
387,224,4.1
601,224,4.2
4193,224,4.8
851,224,4.2
723,224,4.3
412,224,4.0
832,224,3.8
1670,224,3.4
614,224,4.3
2006,224,4.6
199,224,4.0
1705,224,3.7
166,224,3.7
425,224,3.8
800,224,3.9
639,224,4.2
674,224,4.3
809,224,3.8
878,224,3.9
196,224,4.7
171,224,4.4
925,224,3.7
850,224,4.4
671,224,4.1
920,224,4.3
611,224,4.3
743,224,4.5
732,224,4.7
438,224,4.3
666,224,4.2
4973,224,4.4
3541,224,4.3
515,224,4.1
542,224,4.1
4567,224,4.2
2398,224,4.3
10727,224,4.3
406,224,4.1
211,224,4.2
378,224,4.0
649,224,4.2
598,224,4.0
246,224,4.6
566,224,4.1
215,224,4.3
622,224,4.3
587,224,4.2
177,224,4.6
52,224,4.4
5232,224,4.5
218,224,3.7
678,224,4.5
735,224,4.5
176,224,4.0
721,224,3.8
168,224,4.1
736,224,3.5
4069,224,3.9
1322,224,3.7
2528,224,4.0
540,224,4.2
103,224,4.3
573,224,4.2
668,224,4.7
146,224,4.0
41,224,3.9
2447,224,4.2
213,224,4.1
178,224,4.3
228,224,4.3
761,224,4.4
3778,224,4.6
871,224,4.5
803,224,4.7
430,224,4.1
6131,224,4.6
7283,224,4.2
3152,224,4.5
814,224,4.4
998,224,4.2
797,224,4.7
231,224,4.2
243,224,4.8
88,224,4.6
804,224,3.9
165,224,4.4
893,224,4.2
229,224,4.5
785,224,4.0
1327,224,4.5
1009,224,4.0
481,224,4.4
586,224,4.1
699,224,4.4
4954,224,3.7
3754,224,4.4
867,224,4.3
99,224,4.6
706,224,4.4
191,224,4.3
10316,224,4.1
2486,224,4.3
195,224,3.9
238,224,4.1
712,224,4.1
207,224,4.0
202,224,4.0
1022,224,4.5
812,224,4.8
188,224,4.2
883,224,4.5
1017,224,4.4
223,224,4.3
11727,224,3.5
214,224,3.6
237,224,4.7
3083,224,4.7
490,224,4.0
810,224,4.3
778,224,4.0
528,224,3.7
943,224,4.4
740,224,4.4
233,224,4.4
374,224,3.7
208,224,4.6
924,224,3.5
268,224,4.3
769,224,4.1
581,224,4.0
782,224,4.4
5672,224,4.4
427,224,4.1
916,224,4.6
994,224,4.8
978,224,4.4
167,224,4.0
219,224,4.7
4170,224,4.3
708,224,4.0
1030,224,4.5
1434,224,4.2
1432,224,4.1
408,224,3.1
880,224,4.7
227,224,4.6
428,224,4.4
3148,224,4.4
891,224,4.3
1424,224,4.4
444,224,3.8
121,224,4.1
152,224,4.4
3828,224,4.4
432,224,4.3
4458,224,4.1
137,224,4.2
55,224,4.7
164,224,4.1
236,224,3.7
10333,224,4.1
232,224,4.4
437,224,4.0
431,224,4.3
258,224,4.4
280,224,4.2
269,224,4.1
1027,224,4.5
1092,224,3.4
936,224,4.2
158,224,4.1
247,224,4.2
318,224,4.2
253,224,4.2
468,224,3.6
0,224,4.1
295,224,4.0
3552,224,4.2
305,224,3.9
294,224,3.8
274,224,4.6
75,224,3.8
2945,224,4.1
270,224,3.8
84,224,4.2
11728,224,4.8
251,224,4.5
206,224,4.5
447,224,3.7
703,224,4.9
1,224,4.0
348,224,4.1
8986,224,3.3
6688,224,4.0
59,224,3.9
4483,224,4.4
1138,224,4.3
264,224,4.7
1312,224,4.5
252,224,4.8
339,224,4.3
1440,224,4.2
3184,224,4.1
77,224,4.0
315,224,4.3
272,224,4.6
3604,224,4.0
311,224,4.2
312,224,4.2
903,224,4.2
144,224,4.4
885,224,4.4
10469,224,4.5
304,224,4.8
265,224,4.1
273,224,4.2
529,224,4.5
2,224,4.4
479,224,4.4
2210,224,3.9
316,224,4.0
350,224,4.4
62,224,4.3
79,224,4.3
2542,224,4.7
1192,224,4.0
322,224,4.0
261,224,4.4
5704,224,4.3
193,224,4.5
1175,224,4.4
107,224,3.8
83,224,4.0
36,224,3.6
1169,224,3.3
1457,224,3.9
343,224,4.1
1053,224,4.2
65,224,4.0
37,224,4.1
313,224,4.0
335,224,4.0
125,224,4.0
1155,224,4.1
3887,224,4.2
418,224,3.9
939,224,3.8
379,224,3.8
377,224,4.1
2410,224,4.7
1334,224,4.8
340,224,5.0
2117,224,3.7
259,224,4.6
80,224,4.1
203,224,4.1
2838,224,3.5
380,224,4.6
382,224,4.5
381,224,4.5
108,224,4.5
333,224,4.8
5728,224,3.0
221,224,4.5
3133,224,4.1
255,224,3.5
361,224,4.5
362,224,4.1
118,224,4.7
641,224,4.1
1349,224,4.7
1350,224,4.7
325,224,4.2
277,224,4.1
281,224,4.0
354,224,4.1
10355,224,3.2
904,224,3.8
2853,224,3.3
4140,224,4.3
11,224,3.9
552,224,4.2
1051,224,4.3
453,224,4.4
309,224,4.5
293,224,4.0
298,224,4.2
26,224,4.4
434,224,4.1
3568,224,4.4
58,224,4.3
440,224,4.5
249,224,3.9
95,224,4.3
1065,224,4.5
9,224,3.8
331,224,3.8
2887,224,4.2
116,224,4.2
385,224,4.1
370,224,4.4
3886,224,3.6
683,223,3.9
549,223,3.5
186,223,4.0
535,223,4.3
491,223,4.8
1917,223,3.9
256,223,3.6
596,223,4.1
1400,223,3.6
478,223,4.2
404,223,4.0
716,223,4.4
1698,223,4.1
200,223,4.5
473,223,4.1
556,223,3.8
606,223,3.4
558,223,4.6
546,223,3.6
204,223,3.9
687,223,3.4
495,223,4.2
817,223,3.9
637,223,3.7
554,223,3.5
543,223,3.8
625,223,4.1
510,223,4.1
20,223,3.9
516,223,4.4
1417,223,4.1
584,223,4.1
482,223,4.3
676,223,4.2
651,223,4.2
788,223,3.4
202,223,3.8
701,223,4.3
228,223,4.7
199,223,4.0
865,223,3.6
627,223,4.5
1675,223,4.4
3676,223,4.6
523,223,4.6
594,223,3.7
503,223,4.3
544,223,4.1
1977,223,4.2
540,223,4.1
492,223,3.6
570,223,4.3
675,223,3.9
525,223,3.6
659,223,4.0
172,223,4.6
502,223,4.3
192,223,4.1
603,223,4.3
2159,223,3.9
115,223,4.3
178,223,4.2
4604,223,3.4
268,223,3.8
661,223,4.4
209,223,3.5
4039,223,3.8
472,223,3.3
2315,223,3.5
620,223,3.9
229,223,4.2
873,223,3.5
481,223,3.4
754,223,4.6
426,223,4.0
697,223,4.0
837,223,3.5
194,223,4.0
824,223,4.2
476,223,4.2
681,223,3.5
173,223,4.3
760,223,3.5
193,223,4.2
4695,223,4.2
218,223,4.8
670,223,3.9
693,223,4.0
745,223,4.2
706,223,4.2
784,223,4.5
215,223,3.0
430,223,4.2
903,223,3.7
14,223,4.1
708,223,4.4
878,223,4.1
871,223,4.1
868,223,4.3
601,223,4.1
387,223,4.2
583,223,3.6
474,223,4.3
758,223,3.9
220,223,4.7
3753,223,4.5
581,223,4.1
641,223,4.2
18,223,4.8
3750,223,3.5
1439,223,4.1
509,223,4.0
4530,223,4.9
138,223,4.3
4034,223,4.4
11729,223,5.0
828,223,3.9
649,223,4.3
591,223,3.8
752,223,4.1
1026,223,3.2
810,223,3.9
188,223,4.8
852,223,4.4
378,223,4.0
1140,223,4.8
714,223,4.1
666,223,4.3
76,223,4.2
778,223,4.1
167,223,4.5
2453,223,4.7
59,223,4.4
564,223,4.2
644,223,4.1
201,223,3.9
5661,223,4.6
91,223,4.4
244,223,4.0
21,223,4.0
84,223,4.1
772,223,4.3
519,223,4.1
555,223,3.4
749,223,4.2
6407,223,4.3
46,223,4.9
2387,223,4.4
806,223,3.9
89,223,4.2
779,223,4.2
1327,223,4.7
631,223,4.1
55,223,4.6
39,223,4.0
121,223,4.2
638,223,4.5
565,223,3.9
493,223,4.6
611,223,4.3
106,223,3.9
174,223,4.2
190,223,4.3
743,223,4.2
887,223,4.1
798,223,4.1
709,223,4.2
241,223,4.1
143,223,4.0
823,223,4.6
705,223,3.8
2486,223,3.9
88,223,4.7
832,223,4.1
181,223,4.4
896,223,4.5
867,223,4.4
180,223,3.8
68,223,3.9
63,223,4.1
1322,223,3.5
469,223,3.9
120,223,3.7
13,223,4.2
5206,223,4.6
325,223,4.3
4083,223,4.0
879,223,4.1
425,223,3.8
122,223,4.0
2993,223,3.8
997,223,3.6
942,223,4.0
165,223,4.3
408,223,3.9
3083,223,4.3
762,223,4.4
238,223,3.9
614,223,3.9
417,223,4.1
746,223,4.0
1052,223,4.5
568,223,4.0
904,223,4.0
3426,223,4.5
487,223,4.2
688,223,5.0
804,223,3.9
257,223,4.1
573,223,4.2
290,223,4.5
658,223,4.4
8754,223,4.2
191,223,4.2
3488,223,4.3
1232,223,4.5
203,223,4.0
432,223,3.5
166,223,4.1
907,223,4.7
777,223,4.2
5672,223,4.3
438,223,4.3
732,223,4.3
532,223,3.3
1813,223,3.6
189,223,4.0
963,223,4.5
635,223,4.6
148,223,4.2
11730,223,4.2
924,223,4.5
595,223,4.2
401,223,4.8
797,223,4.6
728,223,4.7
1,223,4.3
414,223,3.7
729,223,4.3
207,223,3.8
295,223,4.0
3087,223,3.9
372,223,4.4
1018,223,4.1
656,223,3.9
252,223,4.7
243,223,4.5
917,223,4.2
3959,223,3.9
2355,223,4.5
885,223,4.3
876,223,4.1
833,223,4.1
103,223,4.1
231,223,4.0
196,223,4.4
195,223,4.1
931,223,4.2
711,223,3.8
1475,223,4.0
146,223,4.0
236,223,4.0
920,223,4.1
943,223,4.4
30,223,4.2
2081,223,4.9
877,223,4.0
177,223,3.9
542,223,4.9
4873,223,4.5
2310,223,3.5
1121,223,4.8
1017,223,4.2
3152,223,3.8
4572,223,4.2
52,223,4.1
311,223,4.2
972,223,4.4
423,223,4.1
630,223,4.6
989,223,4.2
960,223,3.9
1907,223,3.2
5307,223,4.2
3764,223,4.8
978,223,4.3
1224,223,3.8
95,223,4.6
985,223,3.6
156,223,4.1
2378,223,4.5
894,223,4.3
891,223,4.2
908,223,4.3
954,223,4.5
4790,223,4.3
890,223,4.0
374,223,3.7
812,223,4.7
945,223,4.1
866,223,4.0
2254,223,4.2
740,223,3.8
329,223,3.9
3169,223,4.1
939,223,4.5
350,223,4.6
272,223,4.6
1035,223,4.2
984,223,4.2
957,223,4.7
130,223,4.0
979,223,4.4
6412,223,4.3
846,223,4.6
3541,223,4.1
935,223,4.0
782,223,4.1
403,223,4.5
5350,223,4.3
235,223,4.2
926,223,4.7
838,223,4.6
402,223,4.1
233,223,4.3
3150,223,3.9
1430,223,4.6
249,223,4.0
1040,223,4.2
959,223,4.6
3789,223,4.5
400,223,4.2
684,223,4.2
971,223,4.1
941,223,4.5
662,223,4.1
490,223,4.1
1182,223,4.1
80,223,4.2
1802,223,4.5
759,223,4.1
3477,223,4.7
279,223,4.0
3299,223,4.6
2567,223,4.4
258,223,3.8
888,223,4.2
299,223,3.2
1000,223,4.6
3778,223,3.9
477,223,4.2
399,223,3.9
445,223,4.7
4242,223,4.2
294,223,3.9
41,223,4.3
1460,223,4.5
78,223,4.5
3743,223,4.1
826,223,4.0
171,223,4.3
841,223,4.8
586,223,4.0
964,223,4.3
856,223,3.9
123,223,4.1
439,223,4.1
96,223,4.2
795,223,4.6
854,223,4.3
561,223,4.2
946,223,4.1
128,223,4.5
6369,223,3.8
528,223,4.2
2564,223,4.8
3095,223,4.2
742,223,3.9
3092,223,4.3
1226,223,4.1
821,223,4.1
3074,223,4.1
994,223,4.3
721,223,4.1
1008,223,4.3
1009,223,4.3
895,223,4.4
342,223,4.6
770,223,4.2
2169,223,4.0
62,223,4.0
335,223,3.8
1065,223,4.7
766,223,4.2
1024,223,4.3
1424,223,4.4
1438,223,4.4
1115,223,4.2
1442,223,4.5
789,223,4.4
388,223,4.1
599,223,4.4
2543,223,4.7
822,223,4.6
1416,223,4.2
884,223,4.7
1443,223,4.0
563,223,4.5
1039,223,4.3
447,223,4.0
1032,223,4.2
925,223,3.8
468,223,4.1
410,223,4.1
29,223,4.6
3801,223,4.5
927,223,4.3
1123,223,4.4
223,223,4.6
227,223,4.2
526,223,3.4
2398,223,4.0
253,223,4.1
2606,223,4.6
8279,223,3.9
1309,223,4.3
75,223,3.7
11731,223,2.8
431,223,3.7
1033,223,4.4
169,223,4.1
771,223,4.3
932,223,3.3
5691,223,4.6
274,223,4.7
58,223,4.5
790,223,4.4
242,223,3.6
1372,223,3.4
1462,223,4.2
17,223,4.7
11732,223,4.7
11733,223,4.4
1138,223,4.2
1058,223,4.1
1094,223,4.2
1104,223,4.5
739,223,4.0
385,223,4.4
855,223,4.4
339,223,4.6
83,223,3.9
580,223,5.0
1087,223,4.2
375,223,4.5
391,223,4.4
707,223,4.2
280,223,4.8
736,223,4.3
269,223,4.1
3502,223,4.5
264,223,4.3
270,223,4.2
85,223,3.9
3424,223,4.0
158,223,4.1
3809,223,4.1
976,223,4.6
3481,223,4.1
416,223,4.7
2745,223,4.5
3155,223,3.8
443,223,4.1
1038,223,4.6
2048,223,3.9
4205,223,4.2
8,223,4.3
973,223,4.2
1103,223,3.7
6426,223,4.6
2572,223,4.3
1073,223,4.2
248,223,4.1
3808,223,4.4
3812,223,4.4
3820,223,4.1
3357,223,4.6
232,223,4.4
152,223,4.2
4751,223,4.5
407,223,4.4
515,223,3.2
1084,223,4.1
3828,223,4.2
928,223,4.3
4528,223,3.9
1136,223,4.3
11734,223,4.8
3146,223,3.9
3813,223,4.4
915,223,4.2
11735,223,4.8
5207,223,4.6
1403,223,4.4
3109,223,4.3
331,223,4.2
11736,223,4.7
247,223,4.4
713,223,4.2
794,223,4.2
367,223,4.5
144,223,4.2
11737,223,4.7
934,223,4.1
11738,223,4.0
9775,223,4.6
4209,223,4.4
77,223,2.1
898,223,4.3
40,223,4.8
1061,223,2.9
1056,223,4.2
16,223,4.5
8665,223,4.7
6433,223,5.0
65,223,4.4
2593,223,4.6
1030,223,4.6
3474,223,3.5
450,223,4.6
356,223,4.3
1050,223,4.3
1102,223,4.4
305,223,4.0
278,223,4.4
4228,223,4.4
2,223,4.4
4470,223,3.5
357,223,4.3
1036,223,4.2
4410,223,4.5
819,223,4.8
11739,223,3.5
28,223,3.8
619,223,4.2
975,223,4.2
900,223,4.1
11740,223,4.7
327,223,3.9
9299,223,4.7
995,223,4.1
552,223,4.2
2992,223,4.0
161,223,4.1
2448,223,4.0
4294,223,4.4
4108,223,4.6
1440,223,4.3
333,223,4.7
8871,223,4.5
1227,223,4.1
187,223,4.2
11741,223,3.8
275,223,4.1
1432,223,4.3
1330,223,4.4
2609,223,3.3
3348,223,4.0
4505,223,4.1
3599,223,4.3
678,223,3.9
2653,223,4.0
4826,223,4.3
348,223,4.2
0,223,4.2
951,223,4.5
437,223,4.2
36,223,4.4
67,223,4.4
321,223,3.9
4088,223,4.2
1433,223,4.1
1367,223,4.0
61,223,4.1
8281,223,4.1
767,223,4.3
107,223,4.3
4763,223,4.7
768,223,4.2
10051,223,4.2
4,223,4.0
56,223,4.5
57,223,4.4
381,223,4.3
4211,223,3.9
1072,223,4.0
281,223,4.0
284,223,4.3
19,223,4.1
2587,223,4.3
3508,223,4.4
436,223,4.2
307,223,4.5
3606,223,4.4
2629,223,3.9
79,223,4.1
147,223,3.9
1641,223,4.3
1025,223,3.4
323,223,4.5
694,223,4.2
1096,223,4.5
647,223,4.7
304,223,4.1
64,223,4.7
111,223,4.7
124,223,4.6
1306,223,4.7
1105,223,4.3
643,223,4.5
440,223,4.3
312,223,3.9
313,223,4.0
254,223,4.1
1158,223,4.2
642,223,4.5
7773,223,4.3
267,223,4.6
379,223,4.2
1321,223,4.5
2607,223,4.3
2656,223,4.0
131,223,4.0
251,223,3.9
3428,223,4.4
1479,223,4.0
255,223,4.9
12,223,4.9
3112,223,4.5
51,223,4.6
1057,223,4.2
1169,223,4.3
1120,223,4.5
4249,223,4.6
37,223,4.4
366,223,4.4
10341,223,1.9
428,223,4.0
2546,223,4.2
1089,223,4.2
185,223,4.5
2650,223,4.2
9327,223,4.7
277,223,4.4
3839,223,4.3
69,223,3.1
66,223,4.5
11721,223,4.0
11742,223,4.8
318,223,4.2
2700,223,4.0
1098,223,4.0
4593,223,4.7
1238,223,4.4
969,223,4.2
1307,223,3.8
886,223,4.2
1081,223,4.7
453,223,4.6
125,223,4.3
466,223,4.2
892,223,4.4
424,223,4.0
433,223,4.5
198,223,4.1
3419,223,3.1
3836,223,4.7
297,223,4.8
1337,223,4.2
6307,223,4.2
8925,223,4.5
577,223,2.8
11743,223,4.8
126,223,4.1
3102,223,4.6
1390,223,4.2
2388,223,4.4
3000,223,4.1
9336,223,4.6
71,223,4.6
3156,223,4.6
300,223,4.0
5038,223,4.4
1388,223,4.7
11744,223,4.4
1148,223,4.8
763,223,4.6
112,223,4.4
3840,223,4.2
1091,223,4.0
776,223,4.0
4487,223,4.4
369,223,4.1
50,223,3.6
38,223,4.2
11577,223,4.7
163,223,4.3
1111,223,4.2
1829,223,4.3
2446,223,4.0
314,223,4.8
4537,223,4.1
6586,223,4.9
6351,223,4.7
11745,223,4.8
3410,223,4.5
3288,223,4.5
334,223,4.3
116,223,4.6
1450,223,3.6
1205,223,4.7
2627,223,4.0
259,223,4.6
457,223,4.4
853,223,4.0
1088,223,4.0
1146,223,4.0
1356,223,4.5
1315,223,4.0
361,223,4.4
429,223,4.1
1130,223,4.5
151,223,4.4
998,223,4.0
3397,223,3.2
1457,223,3.9
3292,223,4.4
1454,223,4.1
343,223,4.2
512,223,4.0
1051,223,4.3
296,223,4.6
3862,223,4.4
3844,223,4.8
454,223,4.2
353,223,4.7
449,223,4.2
4762,223,4.2
3376,223,5.0
11746,223,4.7
1423,223,4.1
1048,223,3.9
1093,223,4.3
34,223,5.0
10898,223,4.0
1338,223,5.0
1110,223,3.8
1264,223,4.2
793,223,4.3
2348,223,4.6
72,223,3.8
2690,223,4.4
283,223,3.6
230,223,3.8
43,223,4.5
2787,223,4.5
2698,223,4.2
1044,223,4.4
354,223,4.4
1152,223,4.2
1172,223,3.8
1220,223,4.0
2848,223,4.2
3849,223,4.4
2849,223,4.2
1144,223,4.0
448,223,3.9
105,223,3.6
1436,223,3.8
6693,223,4.1
1031,223,4.1
3604,223,4.3
2847,223,4.5
10216,223,4.5
530,223,4.1
444,223,3.9
522,223,3.4
6312,223,4.4
160,223,4.0
1323,223,4.6
1314,223,4.6
6917,223,4.0
3228,223,4.0
10345,223,4.0
966,223,4.3
292,223,4.3
60,223,4.2
261,223,4.1
1150,223,4.2
2721,223,4.2
11722,223,4.3
3238,223,4.0
786,223,4.1
3850,223,4.3
352,223,4.3
351,223,4.4
456,223,4.0
11747,223,4.5
8286,223,4.7
3562,223,4.0
2651,223,4.0
2938,223,4.5
4154,223,4.0
446,223,3.9
273,223,4.0
1134,223,4.7
996,223,4.6
1274,223,4.0
859,223,3.9
3855,223,4.1
1177,223,4.4
1336,223,4.4
1164,223,4.7
4946,223,4.3
953,223,4.5
1054,223,4.1
1142,223,4.4
2945,223,4.0
11748,223,4.7
1118,223,4.1
322,223,4.5
301,223,4.3
1173,223,3.2
265,223,4.0
1101,223,4.4
1311,223,4.7
11749,223,5.0
2772,223,4.4
5727,223,4.1
157,223,5.0
1185,223,4.4
382,223,4.4
3244,223,4.2
5092,223,4.2
25,223,4.4
1195,223,3.9
288,223,3.6
6319,223,4.9
3852,223,4.3
9942,223,5.0
2957,223,4.1
3121,223,4.4
3863,223,4.4
1259,223,4.5
1241,223,3.9
1456,223,4.1
1231,223,4.0
9003,223,4.8
3609,223,4.4
3864,223,4.4
2405,223,4.6
7562,223,4.4
110,223,3.5
1477,223,3.8
10787,223,4.5
3853,223,4.5
9929,223,3.9
3804,223,4.1
663,223,3.8
271,223,4.0
860,223,4.1
3860,223,4.3
952,223,4.2
2919,223,4.4
108,223,4.4
458,223,4.2
3512,223,4.3
3380,223,4.1
1710,223,4.6
10292,223,5.0
2682,223,4.4
7768,223,4.7
5634,223,4.5
2783,223,4.2
1639,223,4.5
3845,223,4.0
3521,223,4.3
1175,223,4.5
3251,223,3.6
2703,223,4.3
11750,223,4.7
1287,223,4.6
316,223,4.7
1178,223,4.2
15,223,4.1
4465,223,4.6
5523,223,4.2
225,223,4.5
1355,223,4.3
70,223,4.5
319,223,4.2
1221,223,4.5
1237,223,4.1
2756,223,4.3
2804,223,4.4
1194,223,4.5
2768,223,4.8
100,223,4.3
1223,223,4.5
7526,223,4.5
1183,223,4.4
114,223,4.1
3132,223,4.0
1300,223,4.1
365,223,3.9
287,223,3.7
796,223,4.5
